id,ticker,timestamp,caption,sentiment,virality,image_path,price_change,price_up,volume
22,NOK,2023-12-07 18:00:00,NOK diamond hands! 🚀,positive,95.06089037965992,meme_images/meme_22.png,-0.2096599678487565,0,27097.70730698519
23,TSLA,2023-11-22 15:11:00,TSLA waiting. 🧐,neutral,57.855172411922325,meme_images/meme_23.png,-0.403799971233882,0,41781.94534066352
24,AAPL,2023-07-09 15:04:00,AAPL moon! 💎🙌,positive,1657.3972206432297,meme_images/meme_24.png,3.638277943054755,1,69132.19895841433
25,MSFT,2023-12-09 06:03:00,MSFT HODL! 📈,positive,27.702516625536024,meme_images/meme_25.png,3.416026917245257,1,128531.16615630584
26,AMD,2023-12-22 19:35:00,AMD to the moon! 💎🙌,positive,455.1253032727551,meme_images/meme_26.png,1.5586099143975949,1,26677.497751475774
27,AMD,2023-04-27 10:32:00,AMD bear... 💸,negative,293.0961638441954,meme_images/meme_27.png,-2.9027435956003402,0,158391.4383085391
28,AMC,2023-03-07 18:21:00,AMC dump... 😢,negative,374.1948694635523,meme_images/meme_28.png,-0.3843233813090714,0,49983.11326067425
29,TSLA,2023-10-13 11:21:00,TSLA to the moon! 📈,positive,5115.929489874289,meme_images/meme_29.png,3.983005829702216,1,66641.43052583124
30,AAPL,2023-11-16 15:04:00,AAPL to the moon! 📈,positive,773.9079240806304,meme_images/meme_30.png,1.9750546344328428,1,14118.031461835013
31,AAPL,2023-01-30 01:21:00,AAPL update. ⌛,neutral,63.514069574414826,meme_images/meme_31.png,-1.3292828418861513,0,53352.925485602165
32,PLTR,2023-12-12 02:51:00,PLTR to the moon! 🚀,positive,11.932973105036291,meme_images/meme_32.png,0.0019902823801036806,1,93822.39027052544
33,RKT,2023-07-26 18:58:00,RKT gain! 📈,positive,86.38714546611153,meme_images/meme_33.png,2.409344590450697,1,90005.25217520786
34,NVDA,2023-03-25 01:44:00,NVDA diamond hands! 📈,positive,2301.8568899778065,meme_images/meme_34.png,5.397301987239196,1,158036.63454566477
35,BB,2023-06-01 05:57:00,BB diamond hands! 📈,positive,451.52517355169357,meme_images/meme_35.png,5.356078519601758,1,113893.76890398966
36,GME,2023-10-13 05:39:00,GME up! 📈,positive,46.65063312675447,meme_images/meme_36.png,1.263079331533508,1,15930.662764419034
37,RKT,2023-03-24 17:35:00,RKT down... 💸,negative,99.11625681435123,meme_images/meme_37.png,-0.3420875459758219,0,32967.800054848136
38,AMD,2023-02-04 17:19:00,AMD HODL! 💎🙌,positive,983.9929760702207,meme_images/meme_38.png,3.290202099961517,1,21271.958003082756
39,AMC,2023-04-23 05:13:00,AMC watch. 🧐,neutral,6.366398211018346,meme_images/meme_39.png,1.297961737284052,1,41964.2993414698
40,GME,2023-03-25 02:58:00,GME up! 📈,positive,3451.0870779435654,meme_images/meme_40.png,4.422686967262383,1,25956.125595035064
41,AAPL,2023-12-17 17:45:00,AAPL bull! 📈,positive,8.073842531579995,meme_images/meme_41.png,0.4280404829437768,1,16670.034430357242
42,SPCE,2023-12-27 08:30:00,SPCE bear... 📉,negative,4.6922667631512756,meme_images/meme_42.png,-1.8445499527853761,0,79925.31302491021
43,AMC,2023-06-29 05:24:00,AMC watch. ⌛,neutral,62.36407458047564,meme_images/meme_43.png,1.383704037421683,1,36896.07998074338
44,MSFT,2023-05-12 03:28:00,MSFT moon! 💎🙌,positive,178.92800374764604,meme_images/meme_44.png,2.385288154691728,1,19216.062651000993
45,SPCE,2023-07-23 10:04:00,SPCE down... 💸,negative,28.440434766365765,meme_images/meme_45.png,-1.769881546680632,0,31925.963891040727
46,PLTR,2023-02-07 18:28:00,PLTR down... 😢,negative,240.19375873653547,meme_images/meme_46.png,0.9531068746404863,1,39799.56869249898
47,MSFT,2023-04-23 11:26:00,MSFT bear... 💸,negative,1243.2712317602334,meme_images/meme_47.png,-0.5972304150480823,0,60445.27567623178
48,GME,2023-10-25 00:39:00,GME FUD... 📉,negative,36.14069346834336,meme_images/meme_48.png,-1.450221821668773,0,519134.92676629237
49,TSLA,2023-12-23 08:59:00,TSLA hold. 📊,neutral,149.15166424326952,meme_images/meme_49.png,1.269909059241055,1,38985.45210615004
50,RKT,2023-10-22 20:15:00,RKT news. 🧐,neutral,4816.568755663059,meme_images/meme_50.png,-1.2742237695628673,0,29300.42265350577
51,RKT,2023-05-25 09:08:00,RKT to the moon! 🚀,positive,102.75977578728883,meme_images/meme_51.png,-0.06580061158488637,0,21477.94553686939
52,GME,2023-12-07 19:16:00,GME paper hands... 📉,negative,53.49832540962516,meme_images/meme_52.png,1.006196206213045,1,69222.84678435323
53,RKT,2023-10-17 17:58:00,RKT HODL! 💎🙌,positive,855.9644805852713,meme_images/meme_53.png,3.7920943821486013,1,334227.0130429632
54,GME,2023-11-01 12:53:00,GME watch. ⌛,neutral,83.0471957016613,meme_images/meme_54.png,-0.4938046958020736,0,45181.40282282696
55,AMC,2023-12-04 23:32:00,AMC FUD... 😢,negative,16.577654267083222,meme_images/meme_55.png,-0.5076175316071627,0,34756.590207015885
56,BB,2023-12-04 11:03:00,BB moon! 📈,positive,188.23073388887073,meme_images/meme_56.png,5.382413858707191,1,68803.92024911602
57,MSFT,2023-11-29 07:37:00,MSFT crash... 📉,negative,806.2449805439608,meme_images/meme_57.png,-3.6779941187008376,0,46947.29192358331
58,TSLA,2023-09-28 22:02:00,TSLA HODL! 🚀,positive,982.537858422618,meme_images/meme_58.png,-0.49999469990555734,0,21341.442837221977
59,NVDA,2023-06-30 20:36:00,NVDA news. 🧐,neutral,1697.1992394851325,meme_images/meme_59.png,0.7199062317311009,1,48487.929197263744
60,AAPL,2023-03-15 15:42:00,AAPL sell... 💸,negative,22.192140092895492,meme_images/meme_60.png,-2.7604661271685487,0,211284.15660310845
61,BB,2023-01-29 15:58:00,BB bull! 🚀,positive,14.46023962504689,meme_images/meme_61.png,1.621223087289839,1,46248.16388238228
62,SPCE,2023-07-18 12:38:00,SPCE waiting. ⌛,neutral,912.3708062972665,meme_images/meme_62.png,0.9675307835384447,1,174598.69571511878
63,RKT,2023-05-27 12:27:00,RKT sell... 💸,negative,1310.4625303231953,meme_images/meme_63.png,-1.5731241385912895,0,13998.65775990327
64,PLTR,2023-01-19 14:55:00,PLTR hold. ⌛,neutral,70.84301647227832,meme_images/meme_64.png,1.6013756793109102,1,21405.42076274454
65,GME,2023-04-10 09:47:00,GME bear... 💸,negative,4.280688093972541,meme_images/meme_65.png,-0.6950534105460775,0,40778.76528735566
66,GME,2023-03-15 03:33:00,GME moon! 💎🙌,positive,60.48439170710045,meme_images/meme_66.png,1.7333582789326487,1,33376.62417054059
67,AAPL,2023-05-13 09:02:00,AAPL FUD... 😢,negative,1.6606387231037103,meme_images/meme_67.png,-2.95167426149954,0,59231.67296280142
68,AAPL,2023-08-09 10:15:00,AAPL FUD... 📉,negative,548.8599486213158,meme_images/meme_68.png,-4.24159106363126,0,71019.34495026933
69,GME,2023-01-04 01:07:00,GME buy! 💎🙌,positive,338.49504553150445,meme_images/meme_69.png,0.7233272807108637,1,42900.07653559995
70,PLTR,2023-05-16 19:40:00,PLTR down... 😢,negative,329.2526088329304,meme_images/meme_70.png,-0.8457112185851025,0,1384.918203698386
71,BB,2023-09-28 06:27:00,BB bear... 📉,negative,1082.2833943306978,meme_images/meme_71.png,-3.0471298569099643,0,104115.74650802789
72,AMD,2023-11-06 10:18:00,AMD watch. ⌛,neutral,168.8948488474216,meme_images/meme_72.png,-1.6553875202528843,0,32028.17586353615
73,TSLA,2023-05-10 03:00:00,TSLA crash... 📉,negative,3507.6229265454444,meme_images/meme_73.png,-3.779554276586669,0,45025.40390453448
74,SPCE,2023-11-16 13:52:00,SPCE dump... 💸,negative,113.79958033452556,meme_images/meme_74.png,-3.98165620568207,0,110455.52766386494
75,BB,2023-11-02 18:35:00,BB update. ⌛,neutral,20.09705427352748,meme_images/meme_75.png,1.6012926941092696,1,150885.84118774053
76,AAPL,2023-02-10 11:46:00,AAPL news. 🧐,neutral,663.2888224030244,meme_images/meme_76.png,-0.0735663436415887,0,11456.986809823757
77,PLTR,2023-01-29 04:11:00,PLTR bear... 💸,negative,27.3498170785893,meme_images/meme_77.png,-0.2086774496334637,0,17262.377116126325
78,GME,2023-03-14 14:33:00,GME diamond hands! 📈,positive,50.18565358332318,meme_images/meme_78.png,2.1887108606783148,1,59305.52729052776
79,AAPL,2023-08-06 21:04:00,AAPL waiting. 📊,neutral,312.735702064547,meme_images/meme_79.png,0.016699552920476257,1,6455.658327709063
80,AAPL,2023-09-05 12:23:00,AAPL waiting. 📊,neutral,623.2693694233615,meme_images/meme_80.png,-0.13856418490743963,0,101526.23090721118
81,AAPL,2024-01-01 16:22:00,AAPL gain! 💎🙌,positive,469.61136384505704,meme_images/meme_81.png,3.3647659997211052,1,8733.960559568022
82,PLTR,2023-03-28 04:04:00,PLTR dump... 😢,negative,270.59094055662683,meme_images/meme_82.png,-2.5967770555293868,0,51406.0932378442
83,NOK,2023-11-30 10:21:00,NOK down... 📉,negative,571.9868450692235,meme_images/meme_83.png,-1.9842697693188505,0,39221.153884670195
84,TSLA,2023-01-21 01:45:00,TSLA update. 🧐,neutral,3.1985584701508825,meme_images/meme_84.png,-0.5689271609460224,0,2138.2200120558296
85,AMC,2023-09-10 19:20:00,AMC to the moon! 📈,positive,748.6510112533568,meme_images/meme_85.png,2.139135781865278,1,172770.68370826665
86,SPCE,2023-03-14 10:18:00,SPCE FUD... 😢,negative,9084.14691245069,meme_images/meme_86.png,-7.568826147591875,0,184743.0491453289
87,BB,2023-01-23 00:23:00,BB bear... 📉,negative,123.25758553602132,meme_images/meme_87.png,-0.762897425545391,0,5632.498424919255
88,AMC,2023-04-11 22:49:00,AMC waiting. ⌛,neutral,155.63408779904094,meme_images/meme_88.png,0.5915016773131923,1,95662.52539899557
89,TSLA,2023-04-21 00:36:00,TSLA down... 📉,negative,53.09331808924255,meme_images/meme_89.png,-2.7668177256102897,0,24666.190808440664
90,GME,2023-09-12 12:06:00,GME down... 😢,negative,33.07563179787091,meme_images/meme_90.png,-4.05079057408717,0,35468.80745925412
91,SPCE,2023-10-17 18:41:00,SPCE bear... 😢,negative,434.89314967569493,meme_images/meme_91.png,-2.9786596059777053,0,18674.33874815086
92,PLTR,2023-10-25 13:38:00,PLTR to the moon! 💎🙌,positive,366.5221584850575,meme_images/meme_92.png,4.10131770319272,1,100079.31464853628
93,NOK,2023-08-20 00:57:00,NOK gain! 💎🙌,positive,47.91753537709091,meme_images/meme_93.png,2.407984859459833,1,102362.83196225998
94,RKT,2023-10-30 08:09:00,RKT crash... 💸,negative,40.12059888387406,meme_images/meme_94.png,-2.3898129779777797,0,18672.83654760859
95,AMC,2023-07-17 23:57:00,AMC news. 🧐,neutral,382.6027109805358,meme_images/meme_95.png,-0.13766832245613858,0,21284.732742260378
96,NOK,2023-08-16 04:54:00,NOK watch. 🧐,neutral,9.677004410170985,meme_images/meme_96.png,-0.0999251696678744,0,32408.95375967542
97,AMC,2023-10-14 05:32:00,AMC FUD... 😢,negative,186.50066516357077,meme_images/meme_97.png,-2.8435718692700656,0,45302.15747356367
98,NOK,2023-07-30 18:07:00,NOK bear... 💸,negative,75.00277954186147,meme_images/meme_98.png,-1.8744459610006239,0,67651.81053780045
99,AMD,2023-02-21 22:01:00,AMD up! 💎🙌,positive,113.117368300388,meme_images/meme_99.png,4.083971633047543,1,152859.62448765914
100,NVDA,2023-02-08 07:05:00,NVDA update. ⌛,neutral,276.90992445659447,meme_images/meme_100.png,-1.4542552264124886,0,11941.609831298083
101,AAPL,2023-08-29 13:12:00,AAPL waiting. 🧐,neutral,45.32052212738939,meme_images/meme_101.png,0.17452994327535182,1,14374.529276114492
102,AMC,2023-11-26 14:20:00,AMC bear... 📉,negative,114.68512634140626,meme_images/meme_102.png,-3.1591784485223657,0,36438.0610187251
103,AMC,2023-03-20 00:57:00,AMC down... 😢,negative,16.109325078818888,meme_images/meme_103.png,-1.2990564877103088,0,140362.53861726823
104,AMD,2023-04-03 17:37:00,AMD update. 📊,neutral,717.4427441554849,meme_images/meme_104.png,-2.156776239805663,0,110413.66534641941
105,AMC,2023-07-07 19:30:00,AMC sell... 😢,negative,142.09645903196557,meme_images/meme_105.png,-1.3742277663994524,0,153625.46891577114
106,PLTR,2023-09-02 15:31:00,PLTR rocket! 📈,positive,96.36170324201868,meme_images/meme_106.png,-0.6116666479931887,0,20203.181659557657
107,AAPL,2023-05-29 17:54:00,AAPL waiting. ⌛,neutral,2482.0033783599174,meme_images/meme_107.png,-0.22953393220637902,0,17819.01880896709
108,GME,2023-08-23 14:10:00,GME diamond hands! 💎🙌,positive,230.55890488078956,meme_images/meme_108.png,1.9717748786665192,1,251385.19289145232
109,AMD,2023-08-18 00:30:00,AMD diamond hands! 💎🙌,positive,11.291592323335879,meme_images/meme_109.png,1.0359610129722183,1,41102.664437262036
110,MSFT,2023-08-06 13:35:00,MSFT down... 😢,negative,833.2524226387391,meme_images/meme_110.png,-5.364446917805635,0,15023.173803918435
111,AMD,2023-01-12 00:46:00,AMD paper hands... 😢,negative,346.7633036536549,meme_images/meme_111.png,-1.5102981784994314,0,7592.527582352595
112,SPCE,2023-09-07 04:26:00,SPCE FUD... 😢,negative,25.2363294528866,meme_images/meme_112.png,-0.5733734434653625,0,7763.885001252857
113,GME,2023-12-31 16:32:00,GME gain! 🚀,positive,147.1613421150982,meme_images/meme_113.png,3.2250591187895465,1,67077.183733109
114,PLTR,2023-02-03 00:51:00,PLTR HODL! 📈,positive,629.9361862762626,meme_images/meme_114.png,2.097104050836467,1,85524.97021191435
115,NOK,2023-07-15 23:51:00,NOK buy! 🚀,positive,32.87558793308134,meme_images/meme_115.png,-1.145650318286036,0,76972.32567697139
116,MSFT,2023-07-21 04:00:00,MSFT bull! 🚀,positive,852.88440180785,meme_images/meme_116.png,1.2763279381136896,1,20232.87727605915
117,NVDA,2023-11-03 14:17:00,NVDA bull! 📈,positive,126.61103864286659,meme_images/meme_117.png,0.3338661873316483,1,34451.51315609638
118,MSFT,2023-05-13 14:46:00,MSFT paper hands... 💸,negative,391.90522691333354,meme_images/meme_118.png,-1.5951927309288776,0,13789.20041240048
119,BB,2023-11-09 00:50:00,BB FUD... 😢,negative,111.79455826252465,meme_images/meme_119.png,-3.0980416731542118,0,141061.3773072872
120,AAPL,2023-04-07 16:38:00,AAPL diamond hands! 💎🙌,positive,5170.496215499518,meme_images/meme_120.png,5.075014646018075,1,82270.96958142666
121,AAPL,2023-03-12 22:42:00,AAPL watch. 📊,neutral,48.4943544738956,meme_images/meme_121.png,0.33544428003404275,1,105366.25317274717
122,RKT,2024-01-01 17:08:00,RKT to the moon! 💎🙌,positive,128.10236990641909,meme_images/meme_122.png,2.557034090976328,1,76629.61300698585
123,BB,2023-09-03 17:00:00,BB bull! 📈,positive,658.1408939004892,meme_images/meme_123.png,1.0270835310751993,1,178488.51406405852
124,GME,2023-11-19 15:07:00,GME down... 💸,negative,178.4566039367486,meme_images/meme_124.png,-4.206310204615927,0,42161.06581625039
125,PLTR,2023-03-22 22:48:00,PLTR paper hands... 📉,negative,142.02115679411125,meme_images/meme_125.png,-2.538565157948411,0,9065.347493363322
126,BB,2023-01-19 04:24:00,BB HODL! 📈,positive,6.48727032912632,meme_images/meme_126.png,1.1367990220498585,1,136562.81032173938
127,NVDA,2023-10-26 02:54:00,NVDA to the moon! 📈,positive,1995.4956760065293,meme_images/meme_127.png,3.237711133991473,1,321293.9312910671
128,PLTR,2023-02-01 14:23:00,PLTR sell... 📉,negative,16.43942924893506,meme_images/meme_128.png,-3.6879594660508372,0,31786.216822906164
129,AMD,2023-09-25 06:41:00,AMD update. ⌛,neutral,92.39573813497097,meme_images/meme_129.png,0.019634296601193757,1,109503.19482208659
130,RKT,2023-03-04 16:09:00,RKT bear... 💸,negative,32.74812671367729,meme_images/meme_130.png,-0.054916304309299946,0,13086.306277368738
131,AMC,2023-08-11 15:03:00,AMC paper hands... 💸,negative,138.8355345682117,meme_images/meme_131.png,-0.47797729040278636,0,34271.6137423593
132,GME,2023-02-02 05:34:00,GME bear... 😢,negative,1355.5880937834988,meme_images/meme_132.png,-0.7886763105789598,0,14132.07455840886
133,NVDA,2023-09-28 00:03:00,NVDA bull! 💎🙌,positive,224.44391088429234,meme_images/meme_133.png,2.0424359619953902,1,44748.07193358265
134,MSFT,2023-09-01 12:34:00,MSFT dump... 😢,negative,786.2320765583004,meme_images/meme_134.png,-2.74459425751812,0,30739.128997112464
135,SPCE,2023-11-22 11:54:00,SPCE bull! 🚀,positive,145.38708989854516,meme_images/meme_135.png,1.4885988200039382,1,28997.911260678422
136,AMC,2023-07-14 11:58:00,AMC watch. 🧐,neutral,160.24484913760193,meme_images/meme_136.png,-1.4428255873186735,0,72649.93740976736
137,AMD,2023-10-21 18:46:00,AMD down... 😢,negative,12.766487747386702,meme_images/meme_137.png,-2.0390081012684513,0,161904.77356165176
138,AMC,2023-03-17 18:50:00,AMC HODL! 💎🙌,positive,30.28746314632293,meme_images/meme_138.png,1.3667822027046665,1,24928.806266445215
139,TSLA,2023-06-29 20:01:00,TSLA waiting. ⌛,neutral,66.07297599759922,meme_images/meme_139.png,0.6047749934380678,1,1091.5734507511806
140,NOK,2023-08-15 06:12:00,NOK gain! 🚀,positive,20.409240729359098,meme_images/meme_140.png,4.857902695856896,1,10833.359978470458
141,TSLA,2023-03-20 08:02:00,TSLA update. 📊,neutral,19.697048186794728,meme_images/meme_141.png,-0.6133414236516299,0,97163.67630068086
142,GME,2023-10-20 23:40:00,GME news. ⌛,neutral,24.77897005687925,meme_images/meme_142.png,-1.5272335355915696,0,99222.19316024391
143,SPCE,2023-11-18 21:03:00,SPCE waiting. 🧐,neutral,255.4635891111827,meme_images/meme_143.png,1.2661296060345242,1,21652.412666751115
144,GME,2023-09-18 15:06:00,GME news. 📊,neutral,874.7204778925112,meme_images/meme_144.png,-1.2781623773537079,0,17590.221585070733
145,AAPL,2023-09-26 12:37:00,AAPL waiting. ⌛,neutral,715.9152254640823,meme_images/meme_145.png,1.3098189407089806,1,11959.553065685257
146,TSLA,2023-03-19 08:40:00,TSLA diamond hands! 💎🙌,positive,317.6503239642941,meme_images/meme_146.png,1.4489395140274952,1,278512.16942857875
147,AMD,2023-07-13 08:25:00,AMD news. ⌛,neutral,15.082058135501216,meme_images/meme_147.png,1.771259371653096,1,72280.34418679184
148,NVDA,2023-05-26 04:55:00,NVDA FUD... 😢,negative,120.8022303165603,meme_images/meme_148.png,-2.284763813244579,0,254858.74225371316
149,AMD,2023-11-04 01:37:00,AMD diamond hands! 📈,positive,501.5013144498339,meme_images/meme_149.png,1.1813826826366454,1,60119.64326392678
150,NVDA,2023-03-27 08:27:00,NVDA sell... 💸,negative,55.78509646784134,meme_images/meme_150.png,-0.5886224296797791,0,53945.943501674075
151,NVDA,2023-12-26 02:03:00,NVDA gain! 📈,positive,693.8141076022505,meme_images/meme_151.png,1.9251659239347831,1,18392.250478849626
152,MSFT,2023-03-26 08:27:00,MSFT news. ⌛,neutral,7.298224623831564,meme_images/meme_152.png,1.0250808808431873,1,70901.31029965795
153,NVDA,2023-07-24 11:15:00,NVDA update. 🧐,neutral,0.43158833451867257,meme_images/meme_153.png,-0.0900748612088319,0,60463.57297833157
154,BB,2023-12-12 19:52:00,BB paper hands... 📉,negative,65.68751606920007,meme_images/meme_154.png,-2.611507474982872,0,21450.466673893003
155,GME,2023-02-20 18:05:00,GME paper hands... 💸,negative,27.96478138329109,meme_images/meme_155.png,-2.5780164218057884,0,14462.824397868193
156,TSLA,2023-10-05 12:30:00,TSLA news. 📊,neutral,130.3091231843277,meme_images/meme_156.png,0.5477099186766834,1,9665.123657519687
157,RKT,2023-12-19 02:16:00,RKT dump... 📉,negative,133.963435569919,meme_images/meme_157.png,-2.0406522840187957,0,59095.15464724263
158,RKT,2023-07-28 19:31:00,RKT crash... 💸,negative,102.58393978564052,meme_images/meme_158.png,-3.6518719787935146,0,357321.6187035991
159,NVDA,2023-12-24 19:12:00,NVDA waiting. 📊,neutral,2083.614779958651,meme_images/meme_159.png,-0.9071819284841984,0,43657.3972376066
160,NVDA,2023-09-14 12:48:00,NVDA news. ⌛,neutral,5.828130274162604,meme_images/meme_160.png,-1.2503951912036197,0,171538.54640481644
161,AMD,2023-01-08 22:20:00,AMD waiting. 🧐,neutral,916.0477721103933,meme_images/meme_161.png,-0.4812644535958728,0,199493.18250693142
162,RKT,2023-10-24 17:08:00,RKT sell... 💸,negative,179.69593548299494,meme_images/meme_162.png,-1.9366373042673517,0,59669.45088533282
163,AMC,2023-06-26 16:02:00,AMC hold. ⌛,neutral,8.531203849015982,meme_images/meme_163.png,-1.6634371296316273,0,78468.96030447364
164,SPCE,2023-05-14 14:01:00,SPCE FUD... 😢,negative,1315.4890300945274,meme_images/meme_164.png,-2.6547987552247223,0,61292.582759867175
165,SPCE,2023-04-05 00:56:00,SPCE FUD... 📉,negative,90.99937656411568,meme_images/meme_165.png,-1.3960113765200433,0,16586.00708807068
166,GME,2023-07-05 11:09:00,GME rocket! 💎🙌,positive,1075.8308365069624,meme_images/meme_166.png,1.9784956016199526,1,27985.807127992037
167,AMC,2023-04-04 00:28:00,AMC sell... 😢,negative,231.21464821682565,meme_images/meme_167.png,-1.926945016839177,0,27223.657367973254
168,GME,2023-12-18 23:03:00,GME moon! 📈,positive,176.26923564927634,meme_images/meme_168.png,4.201763177353724,1,75423.97854083496
169,NVDA,2023-10-09 22:41:00,NVDA paper hands... 💸,negative,200.73566918867164,meme_images/meme_169.png,-2.1637119069297595,0,38807.113560885016
170,MSFT,2023-06-15 10:41:00,MSFT to the moon! 📈,positive,3105.7619759730624,meme_images/meme_170.png,4.214124797977095,1,54608.858158022966
171,RKT,2023-08-14 01:16:00,RKT hold. 📊,neutral,2568.7007789553777,meme_images/meme_171.png,-1.0341070593909918,0,5169.514637996837
172,NVDA,2023-07-14 00:47:00,NVDA to the moon! 🚀,positive,6205.8843398582685,meme_images/meme_172.png,5.7551248499295795,1,20498.59340387884
173,TSLA,2023-04-10 09:37:00,TSLA news. 🧐,neutral,58.26306996724192,meme_images/meme_173.png,-1.3059971681390445,0,48793.14626848532
174,NVDA,2023-03-15 13:25:00,NVDA bull! 💎🙌,positive,13.086245528257306,meme_images/meme_174.png,-0.674667550497656,0,10599.734820860518
175,NVDA,2023-09-28 10:04:00,NVDA watch. 📊,neutral,13.090473768062806,meme_images/meme_175.png,0.67693169271197,1,75206.24056890723
176,BB,2023-04-12 23:10:00,BB waiting. ⌛,neutral,16376.553030050092,meme_images/meme_176.png,0.8978927241758845,1,56448.999074335
177,PLTR,2023-11-02 19:00:00,PLTR waiting. 📊,neutral,45.11702148904301,meme_images/meme_177.png,-1.1896991265590362,0,128193.20563546765
178,NVDA,2023-10-01 17:35:00,NVDA HODL! 🚀,positive,222.52899963903502,meme_images/meme_178.png,0.7671400167895074,1,8832.982331161844
179,PLTR,2023-07-23 06:39:00,PLTR FUD... 😢,negative,18.472161337258992,meme_images/meme_179.png,-2.1627028694841406,0,205997.44774022073
180,GME,2023-04-06 01:16:00,GME watch. ⌛,neutral,42.57471151565502,meme_images/meme_180.png,0.23192161296538524,1,11974.720118651861
181,GME,2023-12-15 20:04:00,GME watch. ⌛,neutral,6.556325172839437,meme_images/meme_181.png,0.8371778440960733,1,68667.98539672725
182,AMC,2023-12-30 06:18:00,AMC watch. 🧐,neutral,113.39934653721961,meme_images/meme_182.png,1.139430586852956,1,28188.21614009634
183,AAPL,2023-06-14 07:20:00,AAPL to the moon! 📈,positive,13.612929549682539,meme_images/meme_183.png,2.8599248344459856,1,72884.24468684402
184,AMD,2023-12-04 10:02:00,AMD down... 😢,negative,1367.3828440601983,meme_images/meme_184.png,-2.7473575861090103,0,42855.460870334704
185,BB,2023-09-06 10:21:00,BB crash... 💸,negative,508.34250364010666,meme_images/meme_185.png,-2.1267834422224547,0,143615.39611359825
186,PLTR,2023-09-17 18:22:00,PLTR buy! 💎🙌,positive,2082.531308859129,meme_images/meme_186.png,1.7207046720454373,1,68546.39930185268
187,AAPL,2023-12-04 04:03:00,AAPL dump... 😢,negative,44.13930236886849,meme_images/meme_187.png,-0.3776689044146099,0,62950.60196850661
188,BB,2023-08-08 23:17:00,BB bull! 💎🙌,positive,1652.1691306679702,meme_images/meme_188.png,3.4162499487196865,1,24297.83810932465
